from_unique_name,to_bcv_id
Assyria@Gen.2.14,isa.8.7
Assyria@Gen.2.14,isa.10.5
Assyria@Gen.2.14,isa.10.12
Assyria@Gen.2.14,isa.11.11
Assyria@Gen.2.14,isa.11.16
Assyria@Gen.2.14,isa.19.23
Assyria@Gen.2.14,isa.19.23
Assyria@Gen.2.14,isa.19.23
Assyria@Gen.2.14,isa.19.24
Assyria@Gen.2.14,isa.19.25
Assyria@Gen.2.14,isa.20.1
Assyria@Gen.2.14,isa.20.4
Assyria@Gen.2.14,isa.20.6
Assyria@Gen.2.14,isa.23.13
Assyria@Gen.2.14,isa.27.13
Assyria@Gen.2.14,isa.36.1
Assyria@Gen.2.14,isa.36.2
Assyria@Gen.2.14,isa.36.4
Assyria@Gen.2.14,isa.36.8
Assyria@Gen.2.14,isa.36.13
Assyria@Gen.2.14,isa.36.15
Assyria@Gen.2.14,isa.36.16
Assyria@Gen.2.14,isa.36.18
Assyria@Gen.2.14,isa.37.4
Assyria@Gen.2.14,isa.37.6
Assyria@Gen.2.14,isa.37.8
Assyria@Gen.2.14,isa.37.10
Assyria@Gen.2.14,isa.37.11
Assyria@Gen.2.14,isa.37.18
Assyria@Gen.2.14,isa.37.21
Assyria@Gen.2.14,isa.37.33
Assyria@Gen.2.14,isa.37.37
Assyria@Gen.2.14,isa.38.6
Assyria@Gen.2.14,jer.2.18
Assyria@Gen.2.14,jer.2.36
Assyria@Gen.2.14,jer.50.17
Assyria@Gen.2.14,jer.50.18
Assyria@Gen.2.14,lam.5.6
Assyria@Gen.2.14,ezk.16.28
Assyria@Gen.2.14,ezk.23.7
Assyria@Gen.2.14,ezk.31.3
Assyria@Gen.2.14,ezk.32.22
Assyria@Gen.2.14,hos.5.13
Assyria@Gen.2.14,hos.7.11
Assyria@Gen.2.14,hos.8.9
Assyria@Gen.2.14,hos.9.3
Assyria@Gen.2.14,hos.10.6
Assyria@Gen.2.14,hos.11.5
Assyria@Gen.2.14,hos.11.11
Assyria@Gen.2.14,hos.12.1
Assyria@Gen.2.14,hos.14.3
Assyria@Gen.2.14,mic.5.6
Assyria@Gen.2.14,mic.7.12
Assyria@Gen.2.14,nam.3.18
Assyria@Gen.2.14,zep.2.13
Assyria@Gen.2.14,zec.10.10
Assyria@Gen.2.14,zec.10.11
Assyria@Gen.2.14,2ki.19.35
Assyria@Gen.2.14,isa.10.24
Assyria@Gen.2.14,isa.14.25
Assyria@Gen.2.14,isa.19.23
Assyria@Gen.2.14,isa.30.31
Assyria@Gen.2.14,isa.31.8
Assyria@Gen.2.14,isa.37.36
Assyria@Gen.2.14,isa.52.4
Assyria@Gen.2.14,ezk.23.5
Assyria@Gen.2.14,ezk.23.9
Assyria@Gen.2.14,ezk.23.12
Assyria@Gen.2.14,ezk.23.23
Assyria@Gen.2.14,mic.5.5
Assyria@Gen.2.14,mic.5.6
Assyria@Gen.2.14,num.24.22
Assyria@Gen.2.14,num.24.24
Assyria@Gen.2.14,psa.83.8
Assyria@Gen.2.14,ezk.27.23
Atad@Gen.50.10,gen.50.10
Atad@Gen.50.10,gen.50.11
Atad@Gen.50.10,gen.50.11
Ataroth@Num.32.3,num.32.3
Ataroth@Num.32.3,num.32.34
Ataroth@Jos.16.2,jos.16.2
Ataroth@Jos.16.2,jos.16.7
Ataroth-addar@Jos.16.5,jos.16.5
Ataroth-addar@Jos.16.5,jos.18.13
Athach@1Sa.30.30,1sa.30.30
Atharim@Num.21.1,num.21.1
Athens@Act.17.15,act.17.15
Athens@Act.17.15,act.17.16
Athens@Act.17.15,act.18.1
Athens@Act.17.15,1th.3.1
Athens@Act.17.15,1th.5.28
Athens@Act.17.15,2th.3.18
Athens@Act.17.15,act.17.21
Athens@Act.17.15,act.17.22
Atroth-beth-joab@1Ch.2.54,1ch.2.54
Atroth-shophan@Num.32.35,num.32.35
Attalia@Act.14.25,act.14.25
Aven_Valley@Amo.1.5,amo.1.5
Avith@Gen.36.35,gen.36.35
Avith@Gen.36.35,1ch.1.46
Ivvah@2Ki.17.24,2ki.18.34
Ivvah@2Ki.17.24,2ki.19.13
Ivvah@2Ki.17.24,isa.37.13
Ivvah@2Ki.17.24,2ki.17.24
Ivvah@2Ki.17.24,2ki.17.31
Ivvah@2Ki.17.24,2ki.17.31
Avvim@Jos.18.23,jos.18.23
Azal@Zec.14.5,zec.14.5
Azekah@Jos.10.10,jos.10.10
Azekah@Jos.10.10,jos.10.11
Azekah@Jos.10.10,jos.15.35
Azekah@Jos.10.10,1sa.17.1
Azekah@Jos.10.10,2ch.11.9
Azekah@Jos.10.10,neh.11.30
Azekah@Jos.10.10,jer.34.7
Azmon@Num.34.4,num.34.4
Azmon@Num.34.4,num.34.5
Azmon@Num.34.4,jos.15.4
Aznoth-tabor@Jos.19.34,jos.19.34
Baalah@Jos.15.29,jos.15.29
Baalah_Mount@Jos.15.11,jos.15.11
Baalath@Jos.19.44,jos.19.44
Baalath@1Ki.9.18,1ki.9.18
Baalath@1Ki.9.18,2ch.8.6
Baalath-beer@Jos.19.8,jos.19.8
Baalath-beer@Jos.19.8,jos.15.24
Baalath-beer@Jos.19.8,1ki.4.16
Baalath-beer@Jos.19.8,1ch.4.33
Baalath-beer@Jos.19.8,1sa.30.27
Baal-hazor@2Sa.13.23,2sa.13.23
Baal-meon@Num.32.3,num.32.38
Baal-meon@Num.32.3,1ch.5.8
Baal-meon@Num.32.3,ezk.25.9
Baal-meon@Num.32.3,jos.13.17
Baal-meon@Num.32.3,jer.48.23
Baal-meon@Num.32.3,num.32.3
Baal-perazim@2Sa.5.20,2sa.5.20
Baal-perazim@2Sa.5.20,2sa.5.20
Baal-perazim@2Sa.5.20,1ch.14.11
Baal-perazim@2Sa.5.20,1ch.14.11
Baal-shalishah@2Ki.4.42,2ki.4.42
Baal-tamar@Jdg.20.33,jdg.20.33
Baal-zephon@Exo.14.2,exo.14.2
Baal-zephon@Exo.14.2,exo.14.9
Baal-zephon@Exo.14.2,num.33.7
Babylon@Gen.10.10,2ki.17.24
Babylon@Gen.10.10,2ki.17.30
Babylon@Gen.10.10,2ki.20.12
Babylon@Gen.10.10,2ki.20.14
Babylon@Gen.10.10,2ki.20.17
Babylon@Gen.10.10,2ki.20.18
Babylon@Gen.10.10,2ki.24.1
Babylon@Gen.10.10,2ki.24.7
Babylon@Gen.10.10,2ki.24.10
Babylon@Gen.10.10,2ki.24.11
Babylon@Gen.10.10,2ki.24.12
Babylon@Gen.10.10,2ki.24.12
Babylon@Gen.10.10,2ki.24.15
Babylon@Gen.10.10,2ki.24.15
Babylon@Gen.10.10,2ki.24.16
Babylon@Gen.10.10,2ki.24.16
Babylon@Gen.10.10,2ki.24.17
Babylon@Gen.10.10,2ki.24.20
Babylon@Gen.10.10,2ki.25.1
Babylon@Gen.10.10,2ki.25.6
Babylon@Gen.10.10,2ki.25.7
Babylon@Gen.10.10,2ki.25.8
Babylon@Gen.10.10,2ki.25.8
Babylon@Gen.10.10,2ki.25.11
Babylon@Gen.10.10,2ki.25.13
Babylon@Gen.10.10,2ki.25.20
Babylon@Gen.10.10,2ki.25.21
Babylon@Gen.10.10,2ki.25.22
Babylon@Gen.10.10,2ki.25.23
Babylon@Gen.10.10,2ki.25.24
Babylon@Gen.10.10,2ki.25.27
Babylon@Gen.10.10,2ki.25.28
Babylon@Gen.10.10,1ch.9.1
Babylon@Gen.10.10,2ch.32.31
Babylon@Gen.10.10,2ch.33.11
Babylon@Gen.10.10,2ch.36.6
Babylon@Gen.10.10,2ch.36.6
Babylon@Gen.10.10,2ch.36.7
Babylon@Gen.10.10,2ch.36.7
Babylon@Gen.10.10,2ch.36.10
Babylon@Gen.10.10,2ch.36.18
Babylon@Gen.10.10,2ch.36.20
Babylon@Gen.10.10,ezr.2.1
Babylon@Gen.10.10,neh.7.6
Babylon@Gen.10.10,neh.13.6
Babylon@Gen.10.10,est.2.6
Babylon@Gen.10.10,psa.87.4
Babylon@Gen.10.10,psa.137.1
Babylon@Gen.10.10,psa.137.8
Babylon@Gen.10.10,isa.13.1
Babylon@Gen.10.10,isa.13.19
Babylon@Gen.10.10,isa.14.4
Babylon@Gen.10.10,isa.14.22
Babylon@Gen.10.10,isa.21.9
Babylon@Gen.10.10,isa.39.1
Babylon@Gen.10.10,isa.39.3
Babylon@Gen.10.10,isa.39.6
Babylon@Gen.10.10,isa.39.7
Babylon@Gen.10.10,isa.43.14
Babylon@Gen.10.10,isa.47.1
Babylon@Gen.10.10,isa.48.14
Babylon@Gen.10.10,isa.48.20
Babylon@Gen.10.10,jer.20.4
Babylon@Gen.10.10,jer.20.4
Babylon@Gen.10.10,jer.20.5
Babylon@Gen.10.10,jer.20.6
Babylon@Gen.10.10,jer.21.2
Babylon@Gen.10.10,jer.21.4
Babylon@Gen.10.10,jer.21.7
Babylon@Gen.10.10,jer.21.10
Babylon@Gen.10.10,jer.22.25
Babylon@Gen.10.10,jer.24.1
Babylon@Gen.10.10,jer.24.1
Babylon@Gen.10.10,jer.25.1
Babylon@Gen.10.10,jer.25.9
Babylon@Gen.10.10,jer.25.11
Babylon@Gen.10.10,jer.25.12
Babylon@Gen.10.10,jer.27.6
Babylon@Gen.10.10,jer.27.8
Babylon@Gen.10.10,jer.27.8
Babylon@Gen.10.10,jer.27.9
Babylon@Gen.10.10,jer.27.11
Babylon@Gen.10.10,jer.27.12
Babylon@Gen.10.10,jer.27.13
Babylon@Gen.10.10,jer.27.14
Babylon@Gen.10.10,jer.27.16
Babylon@Gen.10.10,jer.27.17
Babylon@Gen.10.10,jer.27.18
Babylon@Gen.10.10,jer.27.20
Babylon@Gen.10.10,jer.27.20
Babylon@Gen.10.10,jer.27.22
Babylon@Gen.10.10,jer.28.2
Babylon@Gen.10.10,jer.28.3
Babylon@Gen.10.10,jer.28.3
Babylon@Gen.10.10,jer.28.4
Babylon@Gen.10.10,jer.28.4
Babylon@Gen.10.10,jer.28.6
Babylon@Gen.10.10,jer.28.11
Babylon@Gen.10.10,jer.28.14
Babylon@Gen.10.10,jer.29.1
Babylon@Gen.10.10,jer.29.3
Babylon@Gen.10.10,jer.29.3
Babylon@Gen.10.10,jer.29.4
Babylon@Gen.10.10,jer.29.10
Babylon@Gen.10.10,jer.29.15
Babylon@Gen.10.10,jer.29.20
Babylon@Gen.10.10,jer.29.21
Babylon@Gen.10.10,jer.29.22
Babylon@Gen.10.10,jer.29.22
Babylon@Gen.10.10,jer.29.28
Babylon@Gen.10.10,jer.32.2
Babylon@Gen.10.10,jer.32.3
Babylon@Gen.10.10,jer.32.4
Babylon@Gen.10.10,jer.32.5
Babylon@Gen.10.10,jer.32.28
Babylon@Gen.10.10,jer.32.36
Babylon@Gen.10.10,jer.34.1
Babylon@Gen.10.10,jer.34.2
Babylon@Gen.10.10,jer.34.3
Babylon@Gen.10.10,jer.34.3
Babylon@Gen.10.10,jer.34.7
Babylon@Gen.10.10,jer.34.21
Babylon@Gen.10.10,jer.35.11
Babylon@Gen.10.10,jer.36.29
Babylon@Gen.10.10,jer.37.1
Babylon@Gen.10.10,jer.37.17
Babylon@Gen.10.10,jer.37.19
Babylon@Gen.10.10,jer.38.3
Babylon@Gen.10.10,jer.38.17
Babylon@Gen.10.10,jer.38.18
Babylon@Gen.10.10,jer.38.22
Babylon@Gen.10.10,jer.38.23
Babylon@Gen.10.10,jer.39.1
Babylon@Gen.10.10,jer.39.3
Babylon@Gen.10.10,jer.39.3
Babylon@Gen.10.10,jer.39.5
Babylon@Gen.10.10,jer.39.6
Babylon@Gen.10.10,jer.39.6
Babylon@Gen.10.10,jer.39.7
Babylon@Gen.10.10,jer.39.9
Babylon@Gen.10.10,jer.39.11
Babylon@Gen.10.10,jer.39.13
Babylon@Gen.10.10,jer.40.1
Babylon@Gen.10.10,jer.40.4
Babylon@Gen.10.10,jer.40.4
Babylon@Gen.10.10,jer.40.5
Babylon@Gen.10.10,jer.40.7
Babylon@Gen.10.10,jer.40.7
Babylon@Gen.10.10,jer.40.9
Babylon@Gen.10.10,jer.40.11
Babylon@Gen.10.10,jer.41.2
Babylon@Gen.10.10,jer.41.18
Babylon@Gen.10.10,jer.42.11
Babylon@Gen.10.10,jer.43.3
Babylon@Gen.10.10,jer.43.10
Babylon@Gen.10.10,jer.44.30
Babylon@Gen.10.10,jer.46.2
Babylon@Gen.10.10,jer.46.13
Babylon@Gen.10.10,jer.46.26
Babylon@Gen.10.10,jer.49.28
Babylon@Gen.10.10,jer.49.30
Babylon@Gen.10.10,jer.50.1
Babylon@Gen.10.10,jer.50.2
Babylon@Gen.10.10,jer.50.8
Babylon@Gen.10.10,jer.50.9
Babylon@Gen.10.10,jer.50.13
Babylon@Gen.10.10,jer.50.14
Babylon@Gen.10.10,jer.50.16
Babylon@Gen.10.10,jer.50.17
Babylon@Gen.10.10,jer.50.18
Babylon@Gen.10.10,jer.50.23
Babylon@Gen.10.10,jer.50.24
Babylon@Gen.10.10,jer.50.28
Babylon@Gen.10.10,jer.50.29
Babylon@Gen.10.10,jer.50.34
Babylon@Gen.10.10,jer.50.35
Babylon@Gen.10.10,jer.50.42
Babylon@Gen.10.10,jer.50.43
Babylon@Gen.10.10,jer.50.45
Babylon@Gen.10.10,jer.50.46
Babylon@Gen.10.10,jer.51.1
Babylon@Gen.10.10,jer.51.2
Babylon@Gen.10.10,jer.51.6
Babylon@Gen.10.10,jer.51.7
Babylon@Gen.10.10,jer.51.8
Babylon@Gen.10.10,jer.51.9
Babylon@Gen.10.10,jer.51.11
Babylon@Gen.10.10,jer.51.12
Babylon@Gen.10.10,jer.51.12
Babylon@Gen.10.10,jer.51.24
Babylon@Gen.10.10,jer.51.29
Babylon@Gen.10.10,jer.51.29
Babylon@Gen.10.10,jer.51.30
Babylon@Gen.10.10,jer.51.31
Babylon@Gen.10.10,jer.51.33
Babylon@Gen.10.10,jer.51.34
Babylon@Gen.10.10,jer.51.35
Babylon@Gen.10.10,jer.51.37
Babylon@Gen.10.10,jer.51.41
Babylon@Gen.10.10,jer.51.42
Babylon@Gen.10.10,jer.51.44
Babylon@Gen.10.10,jer.51.44
Babylon@Gen.10.10,jer.51.47
Babylon@Gen.10.10,jer.51.48
Babylon@Gen.10.10,jer.51.49
Babylon@Gen.10.10,jer.51.49
Babylon@Gen.10.10,jer.51.53
Babylon@Gen.10.10,jer.51.54
Babylon@Gen.10.10,jer.51.55
Babylon@Gen.10.10,jer.51.56
Babylon@Gen.10.10,jer.51.58
Babylon@Gen.10.10,jer.51.59
Babylon@Gen.10.10,jer.51.60
Babylon@Gen.10.10,jer.51.60
Babylon@Gen.10.10,jer.51.61
Babylon@Gen.10.10,jer.51.64
Babylon@Gen.10.10,jer.52.3
Babylon@Gen.10.10,jer.52.4
Babylon@Gen.10.10,jer.52.9
Babylon@Gen.10.10,jer.52.10
Babylon@Gen.10.10,jer.52.11
Babylon@Gen.10.10,jer.52.11
Babylon@Gen.10.10,jer.52.12
Babylon@Gen.10.10,jer.52.12
Babylon@Gen.10.10,jer.52.15
Babylon@Gen.10.10,jer.52.17
Babylon@Gen.10.10,jer.52.26
Babylon@Gen.10.10,jer.52.27
Babylon@Gen.10.10,jer.52.31
Babylon@Gen.10.10,jer.52.32
Babylon@Gen.10.10,ezk.12.13
Babylon@Gen.10.10,ezk.17.12
Babylon@Gen.10.10,ezk.17.12
Babylon@Gen.10.10,ezk.17.16
Babylon@Gen.10.10,ezk.17.20
Babylon@Gen.10.10,ezk.19.9
Babylon@Gen.10.10,ezk.21.19
Babylon@Gen.10.10,ezk.21.21
Babylon@Gen.10.10,ezk.24.2
Babylon@Gen.10.10,ezk.26.7
Babylon@Gen.10.10,ezk.29.18
Babylon@Gen.10.10,ezk.29.19
Babylon@Gen.10.10,ezk.30.10
Babylon@Gen.10.10,ezk.30.24
Babylon@Gen.10.10,ezk.30.25
Babylon@Gen.10.10,ezk.30.25
Babylon@Gen.10.10,ezk.32.11
Babylon@Gen.10.10,dan.1.1
Babylon@Gen.10.10,mic.4.10
Babylon@Gen.10.10,zec.2.7
Babylon@Gen.10.10,zec.6.10
Babylon@Gen.10.10,ezr.1.11
Babylon@Gen.10.10,ezr.2.1
Babylon@Gen.10.10,ezr.7.6
Babylon@Gen.10.10,ezr.7.9
Babylon@Gen.10.10,ezr.8.1
Babylon@Gen.10.10,gen.10.10
Babylon@Gen.10.10,gen.11.9
Babylon@Gen.10.10,ezk.23.15
Babylon@Gen.10.10,ezk.23.17
Babylon@Gen.10.10,ezk.23.23
Babylon@Gen.10.10,jer.51.49
Babylon@Gen.10.10,jer.52.34
Babylon@Gen.10.10,ezr.5.12
Babylon@Gen.10.10,ezr.5.13
Babylon@Gen.10.10,ezr.5.14
Babylon@Gen.10.10,ezr.5.14
Babylon@Gen.10.10,ezr.5.17
Babylon@Gen.10.10,ezr.6.5
Babylon@Gen.10.10,dan.2.12
Babylon@Gen.10.10,dan.2.14
Babylon@Gen.10.10,dan.2.18
Babylon@Gen.10.10,dan.2.24
Babylon@Gen.10.10,dan.2.24
Babylon@Gen.10.10,dan.2.48
Babylon@Gen.10.10,dan.2.48
Babylon@Gen.10.10,dan.2.49
Babylon@Gen.10.10,dan.3.1
Babylon@Gen.10.10,dan.3.12
Babylon@Gen.10.10,dan.3.30
Babylon@Gen.10.10,dan.4.6
Babylon@Gen.10.10,dan.4.29
Babylon@Gen.10.10,dan.4.30
Babylon@Gen.10.10,dan.5.7
Babylon@Gen.10.10,dan.7.1
Babylon@Gen.10.10,ezr.5.12
Babylon@Gen.10.10,ezr.6.1
Babylon@Gen.10.10,ezr.7.16
Babylon@Gen.10.10,ezr.4.9
Babylon@Gen.10.10,jer.25.26
Babylon@Gen.10.10,jer.51.41
Babylon@Gen.10.10,jer.50.21
Babylon@Gen.10.10,jer.50.21
Babylon@Gen.10.10,ezk.23.23
Babylon@Gen.10.10,mat.1.11
Babylon@Gen.10.10,mat.1.12
Babylon@Gen.10.10,mat.1.17
Babylon@Gen.10.10,mat.1.17
Babylon@Gen.10.10,act.7.43
Babylon@Gen.10.10,1pe.5.13
Babylon@Gen.10.10,rev.14.8
Babylon@Gen.10.10,rev.16.19
Babylon@Gen.10.10,rev.17.5
Babylon@Gen.10.10,rev.18.2
Babylon@Gen.10.10,rev.18.10
Babylon@Gen.10.10,rev.18.21
Bahurim@2Sa.3.16,2sa.3.16
Bahurim@2Sa.3.16,2sa.16.5
Bahurim@2Sa.3.16,2sa.17.18
Bahurim@2Sa.3.16,2sa.19.16
Bahurim@2Sa.3.16,1ki.2.8
Bahurim@2Sa.3.16,2sa.23.31
Bahurim@2Sa.3.16,1ch.11.33
Bajith@Isa.15.2,isa.15.2
Balah@Jos.19.3,jos.19.3
Bamoth@Num.21.19,num.21.19
Bamoth@Num.21.19,num.21.20
Bamoth-baal@Num.22.41,num.22.41
Bamoth-baal@Num.22.41,jos.13.17
Bamoth-baal@Num.22.41,num.21.28
Bashan@Num.21.33,num.21.33
Bashan@Num.21.33,num.21.33
Bashan@Num.21.33,num.32.33
Bashan@Num.21.33,deu.1.4
Bashan@Num.21.33,deu.3.1
Bashan@Num.21.33,deu.3.1
Bashan@Num.21.33,deu.3.3
Bashan@Num.21.33,deu.3.4
Bashan@Num.21.33,deu.3.10
Bashan@Num.21.33,deu.3.10
Bashan@Num.21.33,deu.3.11
Bashan@Num.21.33,deu.3.13
Bashan@Num.21.33,deu.3.13
Bashan@Num.21.33,deu.3.14
Bashan@Num.21.33,deu.4.43
Bashan@Num.21.33,deu.4.47
Bashan@Num.21.33,deu.29.7
Bashan@Num.21.33,deu.32.14
Bashan@Num.21.33,deu.33.22
Bashan@Num.21.33,jos.9.10
Bashan@Num.21.33,jos.12.4
Bashan@Num.21.33,jos.12.5
Bashan@Num.21.33,jos.13.11
Bashan@Num.21.33,jos.13.12
Bashan@Num.21.33,jos.13.30
Bashan@Num.21.33,jos.13.30
Bashan@Num.21.33,jos.13.30
Bashan@Num.21.33,jos.13.31
Bashan@Num.21.33,jos.17.1
Bashan@Num.21.33,jos.17.5
Bashan@Num.21.33,jos.20.8
Bashan@Num.21.33,jos.21.6
Bashan@Num.21.33,jos.21.27
Bashan@Num.21.33,jos.22.7
Bashan@Num.21.33,1ki.4.13
Bashan@Num.21.33,1ki.4.19
Bashan@Num.21.33,2ki.10.33
Bashan@Num.21.33,1ch.5.11
Bashan@Num.21.33,1ch.5.12
Bashan@Num.21.33,1ch.5.16
Bashan@Num.21.33,1ch.5.23
Bashan@Num.21.33,1ch.6.62
Bashan@Num.21.33,1ch.6.71
Bashan@Num.21.33,neh.9.22
Bashan@Num.21.33,psa.22.12
Bashan@Num.21.33,psa.68.15
Bashan@Num.21.33,psa.68.15
Bashan@Num.21.33,psa.68.22
Bashan@Num.21.33,psa.135.11
Bashan@Num.21.33,psa.136.20
Bashan@Num.21.33,isa.2.13
Bashan@Num.21.33,isa.33.9
Bashan@Num.21.33,jer.22.20
Bashan@Num.21.33,jer.50.19
Bashan@Num.21.33,ezk.27.6
Bashan@Num.21.33,ezk.39.18
Bashan@Num.21.33,amo.4.1
Bashan@Num.21.33,mic.7.14
Bashan@Num.21.33,nam.1.4
Bashan@Num.21.33,zec.11.2
Bath-rabbim@Sng.7.4,sng.7.4
Beautiful_Gate@Act.3.2,act.3.2
Beautiful_Gate@Act.3.2,act.3.10
Beer@Num.21.16,num.21.16
Beer-elim@Isa.15.8,isa.15.8
Beer-lahai-roi@Gen.16.14,gen.24.62
Beer-lahai-roi@Gen.16.14,gen.25.11
Beer-lahai-roi@Gen.16.14,gen.16.14
Beeroth@Jos.9.17,jos.9.17
Beeroth@Jos.9.17,jos.18.25
Beeroth@Jos.9.17,2sa.4.2
Beeroth@Jos.9.17,neh.7.29
Beeroth@Jos.9.17,ezr.2.25
Beeroth@Jos.9.17,1ch.11.39
Beeroth@Jos.9.17,jdg.9.21
Beeroth@Jos.9.17,2sa.4.3
Beeroth@Jos.9.17,2sa.4.5
Beeroth@Jos.9.17,2sa.4.9
Beeroth@Jos.9.17,2sa.4.2
Beeroth@Jos.9.17,2sa.23.37
Beersheba@Gen.21.14,gen.21.14
Beersheba@Gen.21.14,gen.21.31
Beersheba@Gen.21.14,gen.21.32
Beersheba@Gen.21.14,gen.21.33
Beersheba@Gen.21.14,gen.22.19
Beersheba@Gen.21.14,gen.22.19
Beersheba@Gen.21.14,gen.26.23
Beersheba@Gen.21.14,gen.26.33
Beersheba@Gen.21.14,gen.28.10
Beersheba@Gen.21.14,gen.46.1
Beersheba@Gen.21.14,gen.46.5
Beersheba@Gen.21.14,jos.15.28
Beersheba@Gen.21.14,jos.19.2
Beersheba@Gen.21.14,jdg.20.1
Beersheba@Gen.21.14,1sa.3.20
Beersheba@Gen.21.14,1sa.8.2
Beersheba@Gen.21.14,2sa.3.10
Beersheba@Gen.21.14,2sa.17.11
Beersheba@Gen.21.14,2sa.24.2
Beersheba@Gen.21.14,2sa.24.7
Beersheba@Gen.21.14,2sa.24.15
Beersheba@Gen.21.14,1ki.4.25
Beersheba@Gen.21.14,1ki.19.3
Beersheba@Gen.21.14,2ki.12.1
Beersheba@Gen.21.14,2ki.23.8
Beersheba@Gen.21.14,1ch.4.28
Beersheba@Gen.21.14,1ch.21.2
Beersheba@Gen.21.14,2ch.19.4
Beersheba@Gen.21.14,2ch.24.1
Beersheba@Gen.21.14,2ch.30.5
Beersheba@Gen.21.14,neh.11.27
Beersheba@Gen.21.14,neh.11.30
Beersheba@Gen.21.14,amo.5.5
Beersheba@Gen.21.14,amo.8.14
Beersheba@Gen.21.14,jos.19.2
Beersheba@Gen.21.14,gen.26.33
Bene-berak@Jos.19.45,jos.19.45
Bene-jaakan@Num.33.31,num.33.31
Bene-jaakan@Num.33.31,num.33.32
Bene-jaakan@Num.33.31,deu.10.6
Bene-jaakan@Num.33.31,deu.10.6
Benjamin_Gate@Jer.20.2,jer.20.2
Benjamin_Gate@Jer.20.2,jer.37.13
Benjamin_Gate@Jer.20.2,jer.38.7
Benjamin_Gate@Zec.14.10,zec.14.10
Beracah_Valley@2Ch.20.26,2ch.20.26
Beracah_Valley@2Ch.20.26,2ch.20.26
Berea@Act.17.10,act.17.10
Berea@Act.17.10,act.17.13
Berea@Act.17.10,act.20.4
Bered@Gen.16.14,gen.16.14
Berothah@2Sa.8.8,ezk.47.16
Berothah@2Sa.8.8,2sa.8.8
Berothah@2Sa.8.8,1ch.18.8
Besor@1Sa.30.9,1sa.30.9
Besor@1Sa.30.9,1sa.30.10
Besor@1Sa.30.9,1sa.30.21
Betah@2Sa.8.8,2sa.8.8
Beten@Jos.19.25,jos.19.25
Beth-anath@Jos.19.38,jos.19.38
Beth-anath@Jos.19.38,jdg.1.33
Beth-anath@Jos.19.38,jdg.1.33
Beth-anoth@Jos.15.59,jos.15.59
Bethany@Mat.21.17,mat.21.17
Bethany@Mat.21.17,mat.26.6
Bethany@Mat.21.17,mrk.11.1
Bethany@Mat.21.17,mrk.11.11
Bethany@Mat.21.17,mrk.11.12
Bethany@Mat.21.17,mrk.14.3
Bethany@Mat.21.17,luk.19.29
Bethany@Mat.21.17,luk.24.50
Bethany@Mat.21.17,jhn.1.28
Bethany@Mat.21.17,jhn.11.1
Bethany@Mat.21.17,jhn.11.18
Bethany@Mat.21.17,jhn.11.28
Bethany@Mat.21.17,jhn.12.1
Bethany@Jdg.7.24,jdg.7.24
Bethany@Jdg.7.24,jdg.7.24
Bethany@Jdg.7.24,jhn.1.28
Beth-arabah@Jos.15.6,jos.15.6
Beth-arabah@Jos.15.6,jos.15.61
Beth-arabah@Jos.15.6,jos.18.22
Beth-arabah@Jos.15.6,jos.18.18
Beth-arabah@Jos.15.6,2sa.23.31
Beth-arabah@Jos.15.6,1ch.11.32
Beth-arbel@Hos.10.14,hos.10.14
Beth-ashbea@1Ch.4.21,1ch.4.21
Beth-Ashtoreth@1Ki.11.5,1sa.31.10
Beth-aven@Jos.7.2,jos.7.2
Beth-aven@Jos.7.2,jos.18.12
Beth-aven@Jos.7.2,1sa.13.5
Beth-aven@Jos.7.2,1sa.14.23
Beth-aven@Jos.7.2,hos.4.15
Beth-aven@Jos.7.2,hos.5.8
Beth-aven@Jos.7.2,hos.10.5
Beth-azmaveth@Ezr.2.24,neh.7.28
Beth-azmaveth@Ezr.2.24,ezr.2.24
Beth-azmaveth@Ezr.2.24,neh.12.29
Beth-biri@1Ch.4.31,1ch.4.31
Beth-car@1Sa.7.11,1sa.7.11
Beth-dagon@Jos.15.41,jos.15.41
Beth-dagon@Jos.19.27,jos.19.27
Beth-eden@Amo.1.5,amo.1.5
Beth-eked@2Ki.10.12,2ki.10.12
Beth-eked@2Ki.10.12,2ki.10.14
Bethel@Gen.12.8,gen.12.8
Bethel@Gen.12.8,gen.12.8
Bethel@Gen.12.8,gen.13.3
Bethel@Gen.12.8,gen.13.3
Bethel@Gen.12.8,gen.28.19
Bethel@Gen.12.8,gen.31.13
Bethel@Gen.12.8,gen.35.1
Bethel@Gen.12.8,gen.35.3
Bethel@Gen.12.8,gen.35.6
Bethel@Gen.12.8,gen.35.8
Bethel@Gen.12.8,gen.35.15
Bethel@Gen.12.8,gen.35.16
Bethel@Gen.12.8,jos.7.2
Bethel@Gen.12.8,jos.8.9
Bethel@Gen.12.8,jos.8.12
Bethel@Gen.12.8,jos.8.17
Bethel@Gen.12.8,jos.12.9
Bethel@Gen.12.8,jos.16.1
Bethel@Gen.12.8,jos.16.2
Bethel@Gen.12.8,jos.18.13
Bethel@Gen.12.8,jos.18.22
Bethel@Gen.12.8,jdg.1.22
Bethel@Gen.12.8,jdg.1.23
Bethel@Gen.12.8,jdg.4.5
Bethel@Gen.12.8,jdg.21.19
Bethel@Gen.12.8,jdg.21.19
Bethel@Gen.12.8,1sa.7.16
Bethel@Gen.12.8,1sa.10.3
