bcv_id,book_id,old_or_new,chapter,verse
psa.25.1,psa,old,25,1
psa.25.2,psa,old,25,2
psa.25.3,psa,old,25,3
psa.25.4,psa,old,25,4
psa.25.5,psa,old,25,5
psa.25.6,psa,old,25,6
psa.25.7,psa,old,25,7
psa.25.8,psa,old,25,8
psa.25.9,psa,old,25,9
psa.25.10,psa,old,25,10
psa.25.11,psa,old,25,11
psa.25.12,psa,old,25,12
psa.25.13,psa,old,25,13
psa.25.14,psa,old,25,14
psa.25.15,psa,old,25,15
psa.25.16,psa,old,25,16
psa.25.17,psa,old,25,17
psa.25.18,psa,old,25,18
psa.25.19,psa,old,25,19
psa.25.20,psa,old,25,20
psa.25.21,psa,old,25,21
psa.25.22,psa,old,25,22
psa.26.1,psa,old,26,1
psa.26.2,psa,old,26,2
psa.26.3,psa,old,26,3
psa.26.4,psa,old,26,4
psa.26.5,psa,old,26,5
psa.26.6,psa,old,26,6
psa.26.7,psa,old,26,7
psa.26.8,psa,old,26,8
psa.26.9,psa,old,26,9
psa.26.10,psa,old,26,10
psa.26.11,psa,old,26,11
psa.26.12,psa,old,26,12
psa.27.1,psa,old,27,1
psa.27.2,psa,old,27,2
psa.27.3,psa,old,27,3
psa.27.4,psa,old,27,4
psa.27.5,psa,old,27,5
psa.27.6,psa,old,27,6
psa.27.7,psa,old,27,7
psa.27.8,psa,old,27,8
psa.27.9,psa,old,27,9
psa.27.10,psa,old,27,10
psa.27.11,psa,old,27,11
psa.27.12,psa,old,27,12
psa.27.13,psa,old,27,13
psa.27.14,psa,old,27,14
psa.28.1,psa,old,28,1
psa.28.2,psa,old,28,2
psa.28.3,psa,old,28,3
psa.28.4,psa,old,28,4
psa.28.5,psa,old,28,5
psa.28.6,psa,old,28,6
psa.28.7,psa,old,28,7
psa.28.8,psa,old,28,8
psa.28.9,psa,old,28,9
psa.29.1,psa,old,29,1
psa.29.2,psa,old,29,2
psa.29.3,psa,old,29,3
psa.29.4,psa,old,29,4
psa.29.5,psa,old,29,5
psa.29.6,psa,old,29,6
psa.29.7,psa,old,29,7
psa.29.8,psa,old,29,8
psa.29.9,psa,old,29,9
psa.29.10,psa,old,29,10
psa.29.11,psa,old,29,11
psa.30.1,psa,old,30,1
psa.30.2,psa,old,30,2
psa.30.3,psa,old,30,3
psa.30.4,psa,old,30,4
psa.30.5,psa,old,30,5
psa.30.6,psa,old,30,6
psa.30.7,psa,old,30,7
psa.30.8,psa,old,30,8
psa.30.9,psa,old,30,9
psa.30.10,psa,old,30,10
psa.30.11,psa,old,30,11
psa.30.12,psa,old,30,12
psa.31.1,psa,old,31,1
psa.31.2,psa,old,31,2
psa.31.3,psa,old,31,3
psa.31.4,psa,old,31,4
psa.31.5,psa,old,31,5
psa.31.6,psa,old,31,6
psa.31.7,psa,old,31,7
psa.31.8,psa,old,31,8
psa.31.9,psa,old,31,9
psa.31.10,psa,old,31,10
psa.31.11,psa,old,31,11
psa.31.12,psa,old,31,12
psa.31.13,psa,old,31,13
psa.31.14,psa,old,31,14
psa.31.15,psa,old,31,15
psa.31.16,psa,old,31,16
psa.31.17,psa,old,31,17
psa.31.18,psa,old,31,18
psa.31.19,psa,old,31,19
psa.31.20,psa,old,31,20
psa.31.21,psa,old,31,21
psa.31.22,psa,old,31,22
psa.31.23,psa,old,31,23
psa.31.24,psa,old,31,24
psa.32.1,psa,old,32,1
psa.32.2,psa,old,32,2
psa.32.3,psa,old,32,3
psa.32.4,psa,old,32,4
psa.32.5,psa,old,32,5
psa.32.6,psa,old,32,6
psa.32.7,psa,old,32,7
psa.32.8,psa,old,32,8
psa.32.9,psa,old,32,9
psa.32.10,psa,old,32,10
psa.32.11,psa,old,32,11
psa.33.1,psa,old,33,1
psa.33.2,psa,old,33,2
psa.33.3,psa,old,33,3
psa.33.4,psa,old,33,4
psa.33.5,psa,old,33,5
psa.33.6,psa,old,33,6
psa.33.7,psa,old,33,7
psa.33.8,psa,old,33,8
psa.33.9,psa,old,33,9
psa.33.10,psa,old,33,10
psa.33.11,psa,old,33,11
psa.33.12,psa,old,33,12
psa.33.13,psa,old,33,13
psa.33.14,psa,old,33,14
psa.33.15,psa,old,33,15
psa.33.16,psa,old,33,16
psa.33.17,psa,old,33,17
psa.33.18,psa,old,33,18
psa.33.19,psa,old,33,19
psa.33.20,psa,old,33,20
psa.33.21,psa,old,33,21
psa.33.22,psa,old,33,22
psa.34.1,psa,old,34,1
psa.34.2,psa,old,34,2
psa.34.3,psa,old,34,3
psa.34.4,psa,old,34,4
psa.34.5,psa,old,34,5
psa.34.6,psa,old,34,6
psa.34.7,psa,old,34,7
psa.34.8,psa,old,34,8
psa.34.9,psa,old,34,9
psa.34.10,psa,old,34,10
psa.34.11,psa,old,34,11
psa.34.12,psa,old,34,12
psa.34.13,psa,old,34,13
psa.34.14,psa,old,34,14
psa.34.15,psa,old,34,15
psa.34.16,psa,old,34,16
psa.34.17,psa,old,34,17
psa.34.18,psa,old,34,18
psa.34.19,psa,old,34,19
psa.34.20,psa,old,34,20
psa.34.21,psa,old,34,21
psa.34.22,psa,old,34,22
psa.35.1,psa,old,35,1
psa.35.2,psa,old,35,2
psa.35.3,psa,old,35,3
psa.35.4,psa,old,35,4
psa.35.5,psa,old,35,5
psa.35.6,psa,old,35,6
psa.35.7,psa,old,35,7
psa.35.8,psa,old,35,8
psa.35.9,psa,old,35,9
psa.35.10,psa,old,35,10
psa.35.11,psa,old,35,11
psa.35.12,psa,old,35,12
psa.35.13,psa,old,35,13
psa.35.14,psa,old,35,14
psa.35.15,psa,old,35,15
psa.35.16,psa,old,35,16
psa.35.17,psa,old,35,17
psa.35.18,psa,old,35,18
psa.35.19,psa,old,35,19
psa.35.20,psa,old,35,20
psa.35.21,psa,old,35,21
psa.35.22,psa,old,35,22
psa.35.23,psa,old,35,23
psa.35.24,psa,old,35,24
psa.35.25,psa,old,35,25
psa.35.26,psa,old,35,26
psa.35.27,psa,old,35,27
psa.35.28,psa,old,35,28
psa.36.1,psa,old,36,1
psa.36.2,psa,old,36,2
psa.36.3,psa,old,36,3
psa.36.4,psa,old,36,4
psa.36.5,psa,old,36,5
psa.36.6,psa,old,36,6
psa.36.7,psa,old,36,7
psa.36.8,psa,old,36,8
psa.36.9,psa,old,36,9
psa.36.10,psa,old,36,10
psa.36.11,psa,old,36,11
psa.36.12,psa,old,36,12
psa.37.1,psa,old,37,1
psa.37.2,psa,old,37,2
psa.37.3,psa,old,37,3
psa.37.4,psa,old,37,4
psa.37.5,psa,old,37,5
psa.37.6,psa,old,37,6
psa.37.7,psa,old,37,7
psa.37.8,psa,old,37,8
psa.37.9,psa,old,37,9
psa.37.10,psa,old,37,10
psa.37.11,psa,old,37,11
psa.37.12,psa,old,37,12
psa.37.13,psa,old,37,13
psa.37.14,psa,old,37,14
psa.37.15,psa,old,37,15
psa.37.16,psa,old,37,16
psa.37.17,psa,old,37,17
psa.37.18,psa,old,37,18
psa.37.19,psa,old,37,19
psa.37.20,psa,old,37,20
psa.37.21,psa,old,37,21
psa.37.22,psa,old,37,22
psa.37.23,psa,old,37,23
psa.37.24,psa,old,37,24
psa.37.25,psa,old,37,25
psa.37.26,psa,old,37,26
psa.37.27,psa,old,37,27
psa.37.28,psa,old,37,28
psa.37.29,psa,old,37,29
psa.37.30,psa,old,37,30
psa.37.31,psa,old,37,31
psa.37.32,psa,old,37,32
psa.37.33,psa,old,37,33
psa.37.34,psa,old,37,34
psa.37.35,psa,old,37,35
psa.37.36,psa,old,37,36
psa.37.37,psa,old,37,37
psa.37.38,psa,old,37,38
psa.37.39,psa,old,37,39
psa.37.40,psa,old,37,40
psa.38.1,psa,old,38,1
psa.38.2,psa,old,38,2
psa.38.3,psa,old,38,3
psa.38.4,psa,old,38,4
psa.38.5,psa,old,38,5
psa.38.6,psa,old,38,6
psa.38.7,psa,old,38,7
psa.38.8,psa,old,38,8
psa.38.9,psa,old,38,9
psa.38.10,psa,old,38,10
psa.38.11,psa,old,38,11
psa.38.12,psa,old,38,12
psa.38.13,psa,old,38,13
psa.38.14,psa,old,38,14
psa.38.15,psa,old,38,15
psa.38.16,psa,old,38,16
psa.38.17,psa,old,38,17
psa.38.18,psa,old,38,18
psa.38.19,psa,old,38,19
psa.38.20,psa,old,38,20
psa.38.21,psa,old,38,21
psa.38.22,psa,old,38,22
psa.39.1,psa,old,39,1
psa.39.2,psa,old,39,2
psa.39.3,psa,old,39,3
psa.39.4,psa,old,39,4
psa.39.5,psa,old,39,5
psa.39.6,psa,old,39,6
psa.39.7,psa,old,39,7
psa.39.8,psa,old,39,8
psa.39.9,psa,old,39,9
psa.39.10,psa,old,39,10
psa.39.11,psa,old,39,11
psa.39.12,psa,old,39,12
psa.39.13,psa,old,39,13
psa.40.1,psa,old,40,1
psa.40.2,psa,old,40,2
psa.40.3,psa,old,40,3
psa.40.4,psa,old,40,4
psa.40.5,psa,old,40,5
psa.40.6,psa,old,40,6
psa.40.7,psa,old,40,7
psa.40.8,psa,old,40,8
psa.40.9,psa,old,40,9
psa.40.10,psa,old,40,10
psa.40.11,psa,old,40,11
psa.40.12,psa,old,40,12
psa.40.13,psa,old,40,13
psa.40.14,psa,old,40,14
psa.40.15,psa,old,40,15
psa.40.16,psa,old,40,16
psa.40.17,psa,old,40,17
psa.41.1,psa,old,41,1
psa.41.2,psa,old,41,2
psa.41.3,psa,old,41,3
psa.41.4,psa,old,41,4
psa.41.5,psa,old,41,5
psa.41.6,psa,old,41,6
psa.41.7,psa,old,41,7
psa.41.8,psa,old,41,8
psa.41.9,psa,old,41,9
psa.41.10,psa,old,41,10
psa.41.11,psa,old,41,11
psa.41.12,psa,old,41,12
psa.41.13,psa,old,41,13
psa.42.1,psa,old,42,1
psa.42.2,psa,old,42,2
psa.42.3,psa,old,42,3
psa.42.4,psa,old,42,4
psa.42.5,psa,old,42,5
psa.42.6,psa,old,42,6
psa.42.7,psa,old,42,7
psa.42.8,psa,old,42,8
psa.42.9,psa,old,42,9
psa.42.10,psa,old,42,10
psa.42.11,psa,old,42,11
psa.43.1,psa,old,43,1
psa.43.2,psa,old,43,2
psa.43.3,psa,old,43,3
psa.43.4,psa,old,43,4
psa.43.5,psa,old,43,5
psa.44.1,psa,old,44,1
psa.44.2,psa,old,44,2
psa.44.3,psa,old,44,3
psa.44.4,psa,old,44,4
psa.44.5,psa,old,44,5
psa.44.6,psa,old,44,6
psa.44.7,psa,old,44,7
psa.44.8,psa,old,44,8
psa.44.9,psa,old,44,9
psa.44.10,psa,old,44,10
psa.44.11,psa,old,44,11
psa.44.12,psa,old,44,12
psa.44.13,psa,old,44,13
psa.44.14,psa,old,44,14
psa.44.15,psa,old,44,15
psa.44.16,psa,old,44,16
psa.44.17,psa,old,44,17
psa.44.18,psa,old,44,18
psa.44.19,psa,old,44,19
psa.44.20,psa,old,44,20
psa.44.21,psa,old,44,21
psa.44.22,psa,old,44,22
psa.44.23,psa,old,44,23
psa.44.24,psa,old,44,24
psa.44.25,psa,old,44,25
psa.44.26,psa,old,44,26
psa.45.1,psa,old,45,1
psa.45.2,psa,old,45,2
psa.45.3,psa,old,45,3
psa.45.4,psa,old,45,4
psa.45.5,psa,old,45,5
psa.45.6,psa,old,45,6
psa.45.7,psa,old,45,7
psa.45.8,psa,old,45,8
psa.45.9,psa,old,45,9
psa.45.10,psa,old,45,10
psa.45.11,psa,old,45,11
psa.45.12,psa,old,45,12
psa.45.13,psa,old,45,13
psa.45.14,psa,old,45,14
psa.45.15,psa,old,45,15
psa.45.16,psa,old,45,16
psa.45.17,psa,old,45,17
psa.46.1,psa,old,46,1
psa.46.2,psa,old,46,2
psa.46.3,psa,old,46,3
psa.46.4,psa,old,46,4
psa.46.5,psa,old,46,5
psa.46.6,psa,old,46,6
psa.46.7,psa,old,46,7
psa.46.8,psa,old,46,8
psa.46.9,psa,old,46,9
psa.46.10,psa,old,46,10
psa.46.11,psa,old,46,11
psa.47.1,psa,old,47,1
psa.47.2,psa,old,47,2
psa.47.3,psa,old,47,3
psa.47.4,psa,old,47,4
psa.47.5,psa,old,47,5
psa.47.6,psa,old,47,6
psa.47.7,psa,old,47,7
psa.47.8,psa,old,47,8
psa.47.9,psa,old,47,9
psa.48.1,psa,old,48,1
psa.48.2,psa,old,48,2
psa.48.3,psa,old,48,3
psa.48.4,psa,old,48,4
psa.48.5,psa,old,48,5
psa.48.6,psa,old,48,6
psa.48.7,psa,old,48,7
psa.48.8,psa,old,48,8
psa.48.9,psa,old,48,9
psa.48.10,psa,old,48,10
psa.48.11,psa,old,48,11
psa.48.12,psa,old,48,12
psa.48.13,psa,old,48,13
psa.48.14,psa,old,48,14
psa.49.1,psa,old,49,1
psa.49.2,psa,old,49,2
psa.49.3,psa,old,49,3
psa.49.4,psa,old,49,4
psa.49.5,psa,old,49,5
psa.49.6,psa,old,49,6
psa.49.7,psa,old,49,7
psa.49.8,psa,old,49,8
psa.49.9,psa,old,49,9
psa.49.10,psa,old,49,10
psa.49.11,psa,old,49,11
psa.49.12,psa,old,49,12
psa.49.13,psa,old,49,13
psa.49.14,psa,old,49,14
psa.49.15,psa,old,49,15
psa.49.16,psa,old,49,16
psa.49.17,psa,old,49,17
psa.49.18,psa,old,49,18
psa.49.19,psa,old,49,19
psa.49.20,psa,old,49,20
psa.50.1,psa,old,50,1
psa.50.2,psa,old,50,2
psa.50.3,psa,old,50,3
psa.50.4,psa,old,50,4
psa.50.5,psa,old,50,5
psa.50.6,psa,old,50,6
psa.50.7,psa,old,50,7
psa.50.8,psa,old,50,8
psa.50.9,psa,old,50,9
psa.50.10,psa,old,50,10
psa.50.11,psa,old,50,11
psa.50.12,psa,old,50,12
psa.50.13,psa,old,50,13
psa.50.14,psa,old,50,14
psa.50.15,psa,old,50,15
psa.50.16,psa,old,50,16
psa.50.17,psa,old,50,17
psa.50.18,psa,old,50,18
psa.50.19,psa,old,50,19
psa.50.20,psa,old,50,20
psa.50.21,psa,old,50,21
psa.50.22,psa,old,50,22
psa.50.23,psa,old,50,23
psa.51.1,psa,old,51,1
psa.51.2,psa,old,51,2
psa.51.3,psa,old,51,3
psa.51.4,psa,old,51,4
psa.51.5,psa,old,51,5
psa.51.6,psa,old,51,6
psa.51.7,psa,old,51,7
psa.51.8,psa,old,51,8
psa.51.9,psa,old,51,9
psa.51.10,psa,old,51,10
psa.51.11,psa,old,51,11
psa.51.12,psa,old,51,12
psa.51.13,psa,old,51,13
psa.51.14,psa,old,51,14
psa.51.15,psa,old,51,15
psa.51.16,psa,old,51,16
psa.51.17,psa,old,51,17
psa.51.18,psa,old,51,18
psa.51.19,psa,old,51,19
psa.52.1,psa,old,52,1
psa.52.2,psa,old,52,2
psa.52.3,psa,old,52,3
psa.52.4,psa,old,52,4
psa.52.5,psa,old,52,5
psa.52.6,psa,old,52,6
psa.52.7,psa,old,52,7
psa.52.8,psa,old,52,8
psa.52.9,psa,old,52,9
psa.53.1,psa,old,53,1
psa.53.2,psa,old,53,2
psa.53.3,psa,old,53,3
psa.53.4,psa,old,53,4
psa.53.5,psa,old,53,5
psa.53.6,psa,old,53,6
psa.54.1,psa,old,54,1
psa.54.2,psa,old,54,2
psa.54.3,psa,old,54,3
psa.54.4,psa,old,54,4
psa.54.5,psa,old,54,5
psa.54.6,psa,old,54,6
psa.54.7,psa,old,54,7
psa.55.1,psa,old,55,1
psa.55.2,psa,old,55,2
psa.55.3,psa,old,55,3
psa.55.4,psa,old,55,4
psa.55.5,psa,old,55,5
psa.55.6,psa,old,55,6
psa.55.7,psa,old,55,7
psa.55.8,psa,old,55,8
psa.55.9,psa,old,55,9
psa.55.10,psa,old,55,10
psa.55.11,psa,old,55,11
psa.55.12,psa,old,55,12
psa.55.13,psa,old,55,13
psa.55.14,psa,old,55,14
psa.55.15,psa,old,55,15
psa.55.16,psa,old,55,16
psa.55.17,psa,old,55,17
psa.55.18,psa,old,55,18
psa.55.19,psa,old,55,19
psa.55.20,psa,old,55,20
psa.55.21,psa,old,55,21
psa.55.22,psa,old,55,22
psa.55.23,psa,old,55,23
psa.56.1,psa,old,56,1
psa.56.2,psa,old,56,2
psa.56.3,psa,old,56,3
psa.56.4,psa,old,56,4
psa.56.5,psa,old,56,5
psa.56.6,psa,old,56,6
psa.56.7,psa,old,56,7
psa.56.8,psa,old,56,8
psa.56.9,psa,old,56,9
psa.56.10,psa,old,56,10
psa.56.11,psa,old,56,11
psa.56.12,psa,old,56,12
psa.56.13,psa,old,56,13
psa.57.1,psa,old,57,1
psa.57.2,psa,old,57,2
psa.57.3,psa,old,57,3
psa.57.4,psa,old,57,4
psa.57.5,psa,old,57,5
psa.57.6,psa,old,57,6
psa.57.7,psa,old,57,7
psa.57.8,psa,old,57,8
psa.57.9,psa,old,57,9
psa.57.10,psa,old,57,10
psa.57.11,psa,old,57,11
psa.58.1,psa,old,58,1
psa.58.2,psa,old,58,2
psa.58.3,psa,old,58,3
psa.58.4,psa,old,58,4
psa.58.5,psa,old,58,5
psa.58.6,psa,old,58,6
psa.58.7,psa,old,58,7
psa.58.8,psa,old,58,8
psa.58.9,psa,old,58,9
psa.58.10,psa,old,58,10
psa.58.11,psa,old,58,11
psa.59.1,psa,old,59,1
psa.59.2,psa,old,59,2
psa.59.3,psa,old,59,3
psa.59.4,psa,old,59,4
psa.59.5,psa,old,59,5
psa.59.6,psa,old,59,6
psa.59.7,psa,old,59,7
psa.59.8,psa,old,59,8
psa.59.9,psa,old,59,9
psa.59.10,psa,old,59,10
psa.59.11,psa,old,59,11
psa.59.12,psa,old,59,12
psa.59.13,psa,old,59,13
psa.59.14,psa,old,59,14
psa.59.15,psa,old,59,15
psa.59.16,psa,old,59,16
psa.59.17,psa,old,59,17
psa.60.1,psa,old,60,1
psa.60.2,psa,old,60,2
psa.60.3,psa,old,60,3
psa.60.4,psa,old,60,4
psa.60.5,psa,old,60,5
psa.60.6,psa,old,60,6
psa.60.7,psa,old,60,7
psa.60.8,psa,old,60,8
psa.60.9,psa,old,60,9
psa.60.10,psa,old,60,10
psa.60.11,psa,old,60,11
psa.60.12,psa,old,60,12
psa.61.1,psa,old,61,1
psa.61.2,psa,old,61,2
psa.61.3,psa,old,61,3
psa.61.4,psa,old,61,4
psa.61.5,psa,old,61,5
psa.61.6,psa,old,61,6
psa.61.7,psa,old,61,7
psa.61.8,psa,old,61,8
psa.62.1,psa,old,62,1
psa.62.2,psa,old,62,2
psa.62.3,psa,old,62,3
psa.62.4,psa,old,62,4
psa.62.5,psa,old,62,5
psa.62.6,psa,old,62,6
psa.62.7,psa,old,62,7
psa.62.8,psa,old,62,8
psa.62.9,psa,old,62,9
psa.62.10,psa,old,62,10
psa.62.11,psa,old,62,11
psa.62.12,psa,old,62,12
psa.63.1,psa,old,63,1
psa.63.2,psa,old,63,2
psa.63.3,psa,old,63,3
psa.63.4,psa,old,63,4
psa.63.5,psa,old,63,5
psa.63.6,psa,old,63,6
psa.63.7,psa,old,63,7
psa.63.8,psa,old,63,8
psa.63.9,psa,old,63,9
psa.63.10,psa,old,63,10
psa.63.11,psa,old,63,11
psa.64.1,psa,old,64,1
psa.64.2,psa,old,64,2
psa.64.3,psa,old,64,3
psa.64.4,psa,old,64,4
psa.64.5,psa,old,64,5
psa.64.6,psa,old,64,6
psa.64.7,psa,old,64,7
psa.64.8,psa,old,64,8
psa.64.9,psa,old,64,9
psa.64.10,psa,old,64,10
psa.65.1,psa,old,65,1
psa.65.2,psa,old,65,2
psa.65.3,psa,old,65,3
psa.65.4,psa,old,65,4
psa.65.5,psa,old,65,5
psa.65.6,psa,old,65,6
psa.65.7,psa,old,65,7
psa.65.8,psa,old,65,8
psa.65.9,psa,old,65,9
psa.65.10,psa,old,65,10
psa.65.11,psa,old,65,11
psa.65.12,psa,old,65,12
psa.65.13,psa,old,65,13
psa.66.1,psa,old,66,1
psa.66.2,psa,old,66,2
psa.66.3,psa,old,66,3
psa.66.4,psa,old,66,4
psa.66.5,psa,old,66,5
psa.66.6,psa,old,66,6
psa.66.7,psa,old,66,7
psa.66.8,psa,old,66,8
psa.66.9,psa,old,66,9
psa.66.10,psa,old,66,10
psa.66.11,psa,old,66,11
psa.66.12,psa,old,66,12
psa.66.13,psa,old,66,13
psa.66.14,psa,old,66,14
psa.66.15,psa,old,66,15
psa.66.16,psa,old,66,16
psa.66.17,psa,old,66,17
psa.66.18,psa,old,66,18
psa.66.19,psa,old,66,19
psa.66.20,psa,old,66,20
psa.67.1,psa,old,67,1
psa.67.2,psa,old,67,2
psa.67.3,psa,old,67,3
psa.67.4,psa,old,67,4
psa.67.5,psa,old,67,5
psa.67.6,psa,old,67,6
psa.67.7,psa,old,67,7
psa.68.1,psa,old,68,1
psa.68.2,psa,old,68,2
psa.68.3,psa,old,68,3
psa.68.4,psa,old,68,4
psa.68.5,psa,old,68,5
psa.68.6,psa,old,68,6
psa.68.7,psa,old,68,7
psa.68.8,psa,old,68,8
psa.68.9,psa,old,68,9
psa.68.10,psa,old,68,10
psa.68.11,psa,old,68,11
psa.68.12,psa,old,68,12
psa.68.13,psa,old,68,13
psa.68.14,psa,old,68,14
psa.68.15,psa,old,68,15
psa.68.16,psa,old,68,16
psa.68.17,psa,old,68,17
psa.68.18,psa,old,68,18
psa.68.19,psa,old,68,19
psa.68.20,psa,old,68,20
psa.68.21,psa,old,68,21
psa.68.22,psa,old,68,22
psa.68.23,psa,old,68,23
psa.68.24,psa,old,68,24
psa.68.25,psa,old,68,25
psa.68.26,psa,old,68,26
psa.68.27,psa,old,68,27
psa.68.28,psa,old,68,28
psa.68.29,psa,old,68,29
psa.68.30,psa,old,68,30
psa.68.31,psa,old,68,31
psa.68.32,psa,old,68,32
psa.68.33,psa,old,68,33
psa.68.34,psa,old,68,34
psa.68.35,psa,old,68,35
psa.69.1,psa,old,69,1
psa.69.2,psa,old,69,2
psa.69.3,psa,old,69,3
psa.69.4,psa,old,69,4
psa.69.5,psa,old,69,5
psa.69.6,psa,old,69,6
psa.69.7,psa,old,69,7
psa.69.8,psa,old,69,8
psa.69.9,psa,old,69,9
psa.69.10,psa,old,69,10
psa.69.11,psa,old,69,11
psa.69.12,psa,old,69,12
psa.69.13,psa,old,69,13
psa.69.14,psa,old,69,14
psa.69.15,psa,old,69,15
psa.69.16,psa,old,69,16
psa.69.17,psa,old,69,17
psa.69.18,psa,old,69,18
psa.69.19,psa,old,69,19
psa.69.20,psa,old,69,20
psa.69.21,psa,old,69,21
psa.69.22,psa,old,69,22
psa.69.23,psa,old,69,23
psa.69.24,psa,old,69,24
psa.69.25,psa,old,69,25
psa.69.26,psa,old,69,26
psa.69.27,psa,old,69,27
psa.69.28,psa,old,69,28
psa.69.29,psa,old,69,29
psa.69.30,psa,old,69,30
psa.69.31,psa,old,69,31
psa.69.32,psa,old,69,32
psa.69.33,psa,old,69,33
psa.69.34,psa,old,69,34
psa.69.35,psa,old,69,35
psa.69.36,psa,old,69,36
psa.70.1,psa,old,70,1
psa.70.2,psa,old,70,2
psa.70.3,psa,old,70,3
psa.70.4,psa,old,70,4
psa.70.5,psa,old,70,5
psa.71.1,psa,old,71,1
psa.71.2,psa,old,71,2
psa.71.3,psa,old,71,3
psa.71.4,psa,old,71,4
psa.71.5,psa,old,71,5
psa.71.6,psa,old,71,6
psa.71.7,psa,old,71,7
psa.71.8,psa,old,71,8
psa.71.9,psa,old,71,9
psa.71.10,psa,old,71,10
psa.71.11,psa,old,71,11
psa.71.12,psa,old,71,12
psa.71.13,psa,old,71,13
psa.71.14,psa,old,71,14
psa.71.15,psa,old,71,15
psa.71.16,psa,old,71,16
psa.71.17,psa,old,71,17
psa.71.18,psa,old,71,18
psa.71.19,psa,old,71,19
psa.71.20,psa,old,71,20
psa.71.21,psa,old,71,21
psa.71.22,psa,old,71,22
psa.71.23,psa,old,71,23
psa.71.24,psa,old,71,24
psa.72.1,psa,old,72,1
psa.72.2,psa,old,72,2
psa.72.3,psa,old,72,3
psa.72.4,psa,old,72,4
psa.72.5,psa,old,72,5
psa.72.6,psa,old,72,6
psa.72.7,psa,old,72,7
psa.72.8,psa,old,72,8
psa.72.9,psa,old,72,9
psa.72.10,psa,old,72,10
psa.72.11,psa,old,72,11
psa.72.12,psa,old,72,12
psa.72.13,psa,old,72,13
psa.72.14,psa,old,72,14
psa.72.15,psa,old,72,15
psa.72.16,psa,old,72,16
psa.72.17,psa,old,72,17
psa.72.18,psa,old,72,18
psa.72.19,psa,old,72,19
psa.72.20,psa,old,72,20
psa.73.1,psa,old,73,1
psa.73.2,psa,old,73,2
psa.73.3,psa,old,73,3
psa.73.4,psa,old,73,4
psa.73.5,psa,old,73,5
psa.73.6,psa,old,73,6
psa.73.7,psa,old,73,7
psa.73.8,psa,old,73,8
psa.73.9,psa,old,73,9
psa.73.10,psa,old,73,10
psa.73.11,psa,old,73,11
psa.73.12,psa,old,73,12
psa.73.13,psa,old,73,13
psa.73.14,psa,old,73,14
psa.73.15,psa,old,73,15
psa.73.16,psa,old,73,16
psa.73.17,psa,old,73,17
psa.73.18,psa,old,73,18
psa.73.19,psa,old,73,19
psa.73.20,psa,old,73,20
psa.73.21,psa,old,73,21
psa.73.22,psa,old,73,22
psa.73.23,psa,old,73,23
psa.73.24,psa,old,73,24
psa.73.25,psa,old,73,25
psa.73.26,psa,old,73,26
psa.73.27,psa,old,73,27
psa.73.28,psa,old,73,28
psa.74.1,psa,old,74,1
psa.74.2,psa,old,74,2
psa.74.3,psa,old,74,3
psa.74.4,psa,old,74,4
psa.74.5,psa,old,74,5
psa.74.6,psa,old,74,6
psa.74.7,psa,old,74,7
psa.74.8,psa,old,74,8
psa.74.9,psa,old,74,9
psa.74.10,psa,old,74,10
psa.74.11,psa,old,74,11
psa.74.12,psa,old,74,12
psa.74.13,psa,old,74,13
psa.74.14,psa,old,74,14
psa.74.15,psa,old,74,15
psa.74.16,psa,old,74,16
psa.74.17,psa,old,74,17
psa.74.18,psa,old,74,18
psa.74.19,psa,old,74,19
psa.74.20,psa,old,74,20
psa.74.21,psa,old,74,21
psa.74.22,psa,old,74,22
psa.74.23,psa,old,74,23
psa.75.1,psa,old,75,1
psa.75.2,psa,old,75,2
psa.75.3,psa,old,75,3
psa.75.4,psa,old,75,4
psa.75.5,psa,old,75,5
psa.75.6,psa,old,75,6
psa.75.7,psa,old,75,7
psa.75.8,psa,old,75,8
psa.75.9,psa,old,75,9
psa.75.10,psa,old,75,10
psa.76.1,psa,old,76,1
psa.76.2,psa,old,76,2
psa.76.3,psa,old,76,3
psa.76.4,psa,old,76,4
psa.76.5,psa,old,76,5
psa.76.6,psa,old,76,6
psa.76.7,psa,old,76,7
psa.76.8,psa,old,76,8
psa.76.9,psa,old,76,9
psa.76.10,psa,old,76,10
psa.76.11,psa,old,76,11
psa.76.12,psa,old,76,12
psa.77.1,psa,old,77,1
psa.77.2,psa,old,77,2
psa.77.3,psa,old,77,3
psa.77.4,psa,old,77,4
psa.77.5,psa,old,77,5
psa.77.6,psa,old,77,6
psa.77.7,psa,old,77,7
psa.77.8,psa,old,77,8
psa.77.9,psa,old,77,9
psa.77.10,psa,old,77,10
psa.77.11,psa,old,77,11
psa.77.12,psa,old,77,12
psa.77.13,psa,old,77,13
psa.77.14,psa,old,77,14
psa.77.15,psa,old,77,15
psa.77.16,psa,old,77,16
psa.77.17,psa,old,77,17
psa.77.18,psa,old,77,18
psa.77.19,psa,old,77,19
psa.77.20,psa,old,77,20
psa.78.1,psa,old,78,1
psa.78.2,psa,old,78,2
psa.78.3,psa,old,78,3
psa.78.4,psa,old,78,4
psa.78.5,psa,old,78,5
psa.78.6,psa,old,78,6
psa.78.7,psa,old,78,7
psa.78.8,psa,old,78,8
psa.78.9,psa,old,78,9
psa.78.10,psa,old,78,10
psa.78.11,psa,old,78,11
